HGNC:24005,4
HGNC:33504,7
HGNC:1960,9
,7
HGNC:24003,5
HGNC:30691,4
HGNC:4868,5
HGNC:7762,4
HGNC:30089,5
HGNC:6109,5
HGNC:7114,5
HGNC:6814,5
HGNC:11773,7
HGNC:4456,4
HGNC:11164,5
HGNC:13879,4
HGNC:9291,4
HGNC:8618,4
HGNC:33235,5
HGNC:6882,4
HGNC:32781,5
HGNC:1190,5
HGNC:738,1
HGNC:33020,5
HGNC:685,7
HGNC:3378,7
HGNC:1406,7
HGNC:2372,7
HGNC:20751,7
HGNC:30242,7
HGNC:13156,7
HGNC:338,7
HGNC:20509,7
HGNC:24004,5
HGNC:5298,2
HGNC:6553,1
HGNC:9143,2
HGNC:6554,3
