HGNC:33504,7
HGNC:1960,9
,7
HGNC:11773,7
HGNC:685,7
HGNC:3378,7
HGNC:1406,7
HGNC:2372,7
HGNC:20751,7
HGNC:30242,7
HGNC:13156,7
HGNC:338,7
HGNC:20509,7
